NUMERO_JRV,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_CENTRO,Votantes
4224,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4225,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4226,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4227,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4228,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4229,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4230,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4231,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4232,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4233,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4234,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4235,CORTES,SAN PEDRO SULA,CEB PRESENTACIÓN CENTENO,356
4236,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4237,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4238,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4239,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4240,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4241,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4242,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4243,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,347
4244,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,346
4245,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,346
4246,CORTES,SAN PEDRO SULA,CEB LUIS LANDA,346
4247,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4248,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4249,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4250,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4251,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4252,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4253,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4254,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,355
4255,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4256,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4257,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4258,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4259,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4260,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4261,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4262,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4263,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4264,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4265,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4266,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4267,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4268,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4269,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4270,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4271,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4272,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4273,CORTES,SAN PEDRO SULA,ESC. LILA LUZ DE MARADIAGA,354
4274,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4275,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4276,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4277,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4278,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4279,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4280,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4281,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4282,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4283,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4284,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4285,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4286,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4287,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4288,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,344
4289,CORTES,SAN PEDRO SULA,CEB REPUBLICA DE HONDURAS,343
4290,CORTES,SAN PEDRO SULA,CEB JOHN F. KENNEDY NO. 2,347
4291,CORTES,SAN PEDRO SULA,CEB JOHN F. KENNEDY NO. 2,346
4292,CORTES,SAN PEDRO SULA,CEB JOHN F. KENNEDY NO. 2,346
4293,CORTES,SAN PEDRO SULA,CEB JOHN F. KENNEDY NO. 2,346
4294,CORTES,SAN PEDRO SULA,CEB JOHN F. KENNEDY NO. 2,346
4295,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,349
4296,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,349
4297,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,349
4298,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,349
4299,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,349
4300,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,349
4301,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4302,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4303,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4304,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4305,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4306,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4307,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4308,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4309,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4310,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4311,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4312,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4313,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4314,CORTES,SAN PEDRO SULA,CEB JOSE A. VELASQUEZ,348
4315,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,355
4316,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,355
4317,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4318,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4319,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4320,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4321,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4322,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4323,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4324,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4325,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4326,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4327,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4328,CORTES,SAN PEDRO SULA,CEB SAN JOSÉ V,354
4329,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,343
4330,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4331,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4332,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4333,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4334,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4335,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4336,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4337,CORTES,SAN PEDRO SULA,CEB ANGELICA GARAY,342
4338,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4339,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4340,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4341,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4342,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4343,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4344,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4345,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,360
4346,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4347,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4348,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4349,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4350,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4351,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4352,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4353,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4354,CORTES,SAN PEDRO SULA,CEB JOSE RAMON AGUILAR,359
4355,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4356,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4357,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4358,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4359,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4360,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4361,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4362,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4363,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4364,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4365,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4366,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4367,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4368,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4369,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4370,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,345
4371,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,344
4372,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,344
4373,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,344
4374,CORTES,SAN PEDRO SULA,ESC. JOHN F. KENNEDY No. 1,344
4375,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4376,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4377,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4378,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4379,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4380,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4381,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4382,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4383,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4384,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4385,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4386,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4387,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4388,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4389,CORTES,SAN PEDRO SULA,ESC. DR. ANTONIO R. VALLEJO,352
4390,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4391,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4392,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4393,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4394,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4395,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4396,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4397,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4398,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4399,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4400,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4401,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4402,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4403,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4404,CORTES,SAN PEDRO SULA,INST. LOUSIANA,360
4405,CORTES,SAN PEDRO SULA,INST. LOUSIANA,359
4406,CORTES,SAN PEDRO SULA,INST. LOUSIANA,359
4407,CORTES,SAN PEDRO SULA,INST. LOUSIANA,359
4408,CORTES,SAN PEDRO SULA,INST. LOUSIANA,359
4409,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,343
4410,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,343
4411,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,343
4412,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4413,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4414,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4415,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4416,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4417,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4418,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4419,CORTES,SAN PEDRO SULA,ESC. CESAR LOPEZ PEREZ,342
4420,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4421,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4422,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4423,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4424,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4425,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4426,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4427,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4428,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4429,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4430,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4431,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4432,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4433,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4434,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4435,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4436,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4437,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4438,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4439,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4440,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4441,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4442,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4443,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4444,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4445,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4446,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4447,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,358
4448,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,357
4449,CORTES,SAN PEDRO SULA,CEB. 1ERO. DE FEBRERO,357
4450,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4451,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4452,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4453,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4454,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4455,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4456,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4457,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4458,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4459,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4460,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4461,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4462,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4463,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4464,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4465,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4466,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4467,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4468,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4469,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4470,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4471,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4472,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,355
4473,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,354
4474,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,354
4475,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,354
4476,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,354
4477,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,354
4478,CORTES,SAN PEDRO SULA,CEB. YANKEL ROSENTHAL,354
4479,CORTES,SAN PEDRO SULA,CEB. CARLOS ROBERTO FLORES,365
4480,CORTES,SAN PEDRO SULA,CEB. CARLOS ROBERTO FLORES,364
4481,CORTES,SAN PEDRO SULA,CEB. CARLOS ROBERTO FLORES,364
4482,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4483,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4484,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4485,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4486,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4487,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4488,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4489,CORTES,SAN PEDRO SULA,ESC. LA SALLE,358
4490,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4491,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4492,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4493,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4494,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4495,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4496,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4497,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4498,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4499,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4500,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4501,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4502,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4503,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4504,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4505,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4506,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4507,CORTES,SAN PEDRO SULA,ESC. LA SALLE,357
4508,CORTES,SAN PEDRO SULA,CEB. PERPETUO SOCORRO,330
4509,CORTES,SAN PEDRO SULA,CEB. PERPETUO SOCORRO,330
4510,CORTES,SAN PEDRO SULA,CEB. PERPETUO SOCORRO,329
4511,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4512,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4513,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4514,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4515,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4516,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4517,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4518,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4519,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4520,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4521,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4522,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4523,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4524,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4525,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4526,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4527,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4528,CORTES,SAN PEDRO SULA,ESC. VICENTINA,353
4529,CORTES,SAN PEDRO SULA,ESC. VICENTINA,352
4530,CORTES,SAN PEDRO SULA,ESC. VICENTINA,352
4531,CORTES,SAN PEDRO SULA,ESC. VICENTINA,352
4532,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4533,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4534,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4535,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4536,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4537,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4538,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4539,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4540,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4541,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4542,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4543,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4544,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4545,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,348
4546,CORTES,SAN PEDRO SULA,CEB FROYLAN TURCIOS,347
4547,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4548,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4549,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4550,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4551,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4552,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4553,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4554,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4555,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4556,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4557,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4558,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,339
4559,CORTES,SAN PEDRO SULA,CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,338
4560,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4561,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4562,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4563,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4564,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4565,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4566,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4567,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4568,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4569,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4570,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4571,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4572,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4573,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,351
4574,CORTES,SAN PEDRO SULA,CEB. ALTAGRACIA SANCHEZ,350
